date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/07,2317,華南永昌,9300,164,51,113,0.29,13,buy
8/07,2317,華南永昌-中正,9359,15,215,-200,0.52,13,sell
8/07,2317,富邦-仁愛,9676,159,51,108,0.28,14,buy
8/07,2317,中國信託,6160,45,182,-137,0.35,14,sell
8/07,2317,華南永昌-台中,9302,134,28,106,0.27,15,buy
8/07,2317,凱基,9200,12,133,-121,0.31,15,sell
8/07,2454,永豐金-匯立,0039004100380031,424,31,393,5.95,1,buy
8/07,2454,摩根大通,8440,426,738,-312,4.72,1,sell
8/07,2454,港商麥格理,1360,264,15,249,3.77,2,buy
8/07,2454,美商高盛,1480,242,521,-279,4.22,2,sell
8/07,2454,美林,1440,228,32,196,2.97,3,buy
8/07,2454,新加坡商瑞銀,1650,175,444,-269,4.07,3,sell
8/07,2454,台灣摩根士丹利,1470,489,366,123,1.86,4,buy
8/07,2454,凱基-台北,9268,166,336,-170,2.57,4,sell
8/07,2454,凱基-市府,0039003200300044,57,3,54,0.82,5,buy
8/07,2454,凱基,9200,54,169,-115,1.74,5,sell
8/07,2454,元大-土城永寧,9875,53,2,51,0.77,6,buy
8/07,2454,香港上海匯豐,8960,3,108,-105,1.59,6,sell
8/07,2454,花旗環球,1590,185,140,45,0.68,7,buy
8/07,2454,元大證券,9800,700,801,-101,1.53,7,sell
8/07,2454,富邦-嘉義,9692,56,21,35,0.53,8,buy
8/07,2454,統一,5850,79,165,-86,1.3,8,sell
8/07,2454,凱基-中港,9202,36,3,33,0.5,9,buy
8/07,2454,宏遠證券,1260,14,97,-83,1.26,9,sell
8/07,2454,元大-忠孝鼎富,0039003800320046,27,3,24,0.36,10,buy
8/07,2454,台新-五權西,0039004200320035,5,79,-74,1.12,10,sell
8/07,2454,聯邦-台南,8588,23,0,23,0.35,11,buy
8/07,2454,法銀巴黎,8900,6,41,-35,0.53,11,sell
8/07,2454,國泰-板橋,003800380038004b,35,14,21,0.32,12,buy
8/07,2454,大和國泰,8890,1,33,-32,0.48,12,sell
8/07,2454,富邦-台北,9623,35,15,20,0.3,13,buy
8/07,2454,台新-城中,0039004200320045,2,28,-26,0.39,13,sell
8/07,2454,永豐金-市政,0039004100390057,29,11,18,0.27,14,buy
8/07,2454,台新,0039004200300030,21,44,-23,0.35,14,sell
8/07,2454,玉山-高雄,8843,23,4,19,0.29,15,buy
8/07,2454,元大-羅東,0039003800320041,1,18,-17,0.26,15,sell
8/07,2308,美商高盛,1480,927,488,439,4.29,1,buy
8/07,2308,永豐金-匯立,0039004100380031,128,702,-574,5.61,1,sell
8/07,2308,摩根大通,8440,626,268,358,3.5,2,buy
8/07,2308,大和國泰,8890,0,508,-508,4.96,2,sell
8/07,2308,國泰證券,8880,440,199,241,2.36,3,buy
8/07,2308,新加坡商瑞銀,1650,346,838,-492,4.81,3,sell
8/07,2308,港商麥格理,1360,204,4,200,1.95,4,buy
8/07,2308,元大證券,9800,1337,1653,-316,3.09,4,sell
8/07,2308,凱基,9200,244,55,189,1.85,5,buy
8/07,2308,凱基-台北,9268,386,625,-239,2.34,5,sell
8/07,2308,永豐金證券,0039004100300030,238,114,124,1.21,6,buy
8/07,2308,美林,1440,202,407,-205,2.0,6,sell
8/07,2308,國泰-敦南,8888,177,114,63,0.62,7,buy
8/07,2308,港商野村,1560,131,256,-125,1.22,7,sell
8/07,2308,國票-敦北法人,0037003700390063,48,2,46,0.45,8,buy
8/07,2308,花旗環球,1590,167,285,-118,1.15,8,sell
8/07,2308,富邦證券,9600,74,36,38,0.37,9,buy
8/07,2308,台灣摩根士丹利,1470,637,731,-94,0.92,9,sell
8/07,2308,華南永昌,9300,50,14,36,0.35,10,buy
8/07,2308,臺銀,1040,6,81,-75,0.73,10,sell
8/07,2308,新光,8560,83,48,35,0.34,11,buy
8/07,2308,富邦-仁愛,9676,16,55,-39,0.38,11,sell
8/07,2308,台新,0039004200300030,46,25,21,0.21,12,buy
8/07,2308,國票-安和,003700370039005a,24,61,-37,0.36,12,sell
8/07,2308,國泰-台中,8882,42,22,20,0.2,13,buy
8/07,2308,康和,8450,0,34,-34,0.33,13,sell
8/07,2308,兆豐-公益,003700300030004a,41,21,20,0.2,14,buy
8/07,2308,兆豐證券,7000,2,33,-31,0.3,14,sell
8/07,2308,第一金-華江,0035003300380057,22,3,19,0.19,15,buy
8/07,2308,凱基-松山,9217,17,37,-20,0.2,15,sell
8/07,2382,富邦證券,9600,1185,69,1116,6.37,1,buy
8/07,2382,台灣摩根士丹利,1470,383,2460,-2077,11.86,1,sell
8/07,2382,中國信託,6160,1096,4,1092,6.23,2,buy
8/07,2382,美商高盛,1480,259,1814,-1555,8.88,2,sell
8/07,2382,國票-敦北法人,0037003700390063,1012,176,836,4.77,3,buy
8/07,2382,摩根大通,8440,566,2011,-1445,8.25,3,sell
8/07,2382,花旗環球,1590,951,351,600,3.43,4,buy
8/07,2382,美林,1440,580,1392,-812,4.64,4,sell
8/07,2382,港商野村,1560,356,151,205,1.17,5,buy
8/07,2382,凱基-中山,9229,18,660,-642,3.67,5,sell
8/07,2382,富邦-南京,0039003600310043,166,5,161,0.92,6,buy
8/07,2382,新加坡商瑞銀,1650,438,1003,-565,3.23,6,sell
8/07,2382,華南永昌,9300,165,9,156,0.89,7,buy
8/07,2382,元大證券,9800,1416,1881,-465,2.65,7,sell
8/07,2382,凱基-大直,9218,154,0,154,0.88,8,buy
8/07,2382,凱基-台北,9268,341,705,-364,2.08,8,sell
8/07,2382,新光,8560,154,22,132,0.75,9,buy
8/07,2382,港商麥格理,1360,892,1073,-181,1.03,9,sell
8/07,2382,國泰-敦南,8888,186,59,127,0.73,10,buy
8/07,2382,凱基,9200,88,244,-156,0.89,10,sell
8/07,2382,兆豐-員林,003700300030006b,127,0,127,0.73,11,buy
8/07,2382,國票-南京,003700370039006e,3,150,-147,0.84,11,sell
8/07,2382,統一-新竹,5857,106,5,101,0.58,12,buy
8/07,2382,玉山證券,8840,81,174,-93,0.53,12,sell
8/07,2382,元大-大雅,0039003800330069,91,10,81,0.46,13,buy
8/07,2382,宏遠-館前,0031003200360055,18,71,-53,0.3,13,sell
8/07,2382,統一,5850,103,30,73,0.42,14,buy
8/07,2382,永豐金-匯立,0039004100380031,35,81,-46,0.26,14,sell
8/07,2382,元大-竹科,003900380030004b,62,6,56,0.32,15,buy
8/07,2382,永豐金證券,0039004100300030,70,116,-46,0.26,15,sell
8/07,2891,台灣摩根士丹利,1470,2483,320,2163,13.3,1,buy
8/07,2891,富邦證券,9600,551,2046,-1495,9.19,1,sell
8/07,2891,摩根大通,8440,3855,1728,2127,13.08,2,buy
8/07,2891,宏遠證券,1260,0,1000,-1000,6.15,2,sell
8/07,2891,元大證券,9800,1439,584,855,5.26,3,buy
8/07,2891,兆豐證券,7000,2,1000,-998,6.14,3,sell
8/07,2891,美商高盛,1480,1768,1024,744,4.58,4,buy
8/07,2891,凱基-台北,9268,295,1159,-864,5.31,4,sell
8/07,2891,美林,1440,695,180,515,3.17,5,buy
8/07,2891,康和,8450,0,260,-260,1.6,5,sell
8/07,2891,新加坡商瑞銀,1650,871,584,287,1.77,6,buy
8/07,2891,群益金鼎-南京,0039003100380045,3,140,-137,0.84,6,sell
8/07,2891,元大-館前,003900380034004b,118,0,118,0.73,7,buy
8/07,2891,中國信託,6160,38,174,-136,0.84,7,sell
8/07,2891,花旗環球,1590,1881,1767,114,0.7,8,buy
8/07,2891,大和國泰,8890,0,113,-113,0.69,8,sell
8/07,2891,國泰證券,8880,112,12,100,0.62,9,buy
8/07,2891,凱基-站前,0039003200300046,13,112,-99,0.61,9,sell
8/07,2891,元大-四維,9831,126,29,97,0.6,10,buy
8/07,2891,富邦-中壢,9636,4,96,-92,0.57,10,sell
8/07,2891,元大-汐止,0039003800390051,61,0,61,0.38,11,buy
8/07,2891,(牛牛牛)亞證券,6010,0,90,-90,0.55,11,sell
8/07,2891,玉山證券,8840,48,3,45,0.28,12,buy
8/07,2891,統一,5850,59,143,-84,0.52,12,sell
8/07,2891,兆豐-來福,0037003000300043,38,3,35,0.22,13,buy
8/07,2891,玉山-桃園,0038003800340046,1,76,-75,0.46,13,sell
8/07,2891,元大-木柵,003900380033004d,31,3,28,0.17,14,buy
8/07,2891,港商麥格理,1360,0,70,-70,0.43,14,sell
8/07,2891,永豐金-匯立,0039004100380031,26,0,26,0.16,15,buy
8/07,2891,國泰-敦南,8888,102,169,-67,0.41,15,sell
8/07,2881,摩根大通,8440,2419,466,1953,18.04,1,buy
8/07,2881,兆豐證券,7000,0,1000,-1000,9.24,1,sell
8/07,2881,凱基-台北,9268,1239,193,1046,9.66,2,buy
8/07,2881,宏遠證券,1260,0,1000,-1000,9.24,2,sell
8/07,2881,新加坡商瑞銀,1650,943,569,374,3.45,3,buy
8/07,2881,美林,1440,110,884,-774,7.15,3,sell
8/07,2881,永豐金-新莊,0039004100390048,276,1,275,2.54,4,buy
8/07,2881,台灣摩根士丹利,1470,187,510,-323,2.98,4,sell
8/07,2881,永豐金-匯立,0039004100380031,266,0,266,2.46,5,buy
8/07,2881,統一,5850,0,141,-141,1.3,5,sell
8/07,2881,港商野村,1560,213,0,213,1.97,6,buy
8/07,2881,大和國泰,8890,0,125,-125,1.15,6,sell
8/07,2881,美商高盛,1480,896,714,182,1.68,7,buy
8/07,2881,(牛牛牛)亞-鑫豐,0036003000310064,377,494,-117,1.08,7,sell
8/07,2881,元大證券,9800,757,590,167,1.54,8,buy
8/07,2881,國泰-敦南,8888,18,120,-102,0.94,8,sell
8/07,2881,富邦證券,9600,293,129,164,1.51,9,buy
8/07,2881,新光,8560,19,106,-87,0.8,9,sell
8/07,2881,第一金-高雄,5383,50,1,49,0.45,10,buy
8/07,2881,永豐金證券,0039004100300030,38,116,-78,0.72,10,sell
8/07,2881,中國信託,6160,39,4,35,0.32,11,buy
8/07,2881,國泰-台中,8882,11,62,-51,0.47,11,sell
8/07,2881,第一金-中山,5389,33,0,33,0.3,12,buy
8/07,2881,國泰-高雄,8881,0,43,-43,0.4,12,sell
8/07,2881,元大-復北,9872,21,1,20,0.18,13,buy
8/07,2881,花旗環球,1590,794,832,-38,0.35,13,sell
8/07,2881,法銀巴黎,8900,16,0,16,0.15,14,buy
8/07,2881,元大-北投,0039003800390041,2,33,-31,0.29,14,sell
8/07,2881,華南永昌-南京,9326,24,8,16,0.15,15,buy
8/07,2881,凱基-和平,9255,0,28,-28,0.26,15,sell
8/07,2882,富邦證券,9600,3456,352,3104,22.36,1,buy
8/07,2882,台灣摩根士丹利,1470,71,1834,-1763,12.7,1,sell
8/07,2882,美林,1440,1833,296,1537,11.07,2,buy
8/07,2882,花旗環球,1590,359,1000,-641,4.62,2,sell
8/07,2882,香港上海匯豐,8960,701,0,701,5.05,3,buy
8/07,2882,美商高盛,1480,668,1115,-447,3.22,3,sell
8/07,2882,摩根大通,8440,1140,454,686,4.94,4,buy
8/07,2882,土銀,1030,0,394,-394,2.84,4,sell
8/07,2882,港商野村,1560,639,2,637,4.59,5,buy
8/07,2882,國泰-館前,0038003800380041,20,266,-246,1.77,5,sell
8/07,2882,元大證券,9800,1673,1102,571,4.11,6,buy
8/07,2882,凱基-高雄,9206,4,250,-246,1.77,6,sell
8/07,2882,元大-復北,9872,275,0,275,1.98,7,buy
8/07,2882,法銀巴黎,8900,45,200,-155,1.12,7,sell
8/07,2882,凱基-台北,9268,467,288,179,1.29,8,buy
8/07,2882,富邦-台北,9623,6,141,-135,0.97,8,sell
8/07,2882,永豐金-新莊,0039004100390048,150,3,147,1.06,9,buy
8/07,2882,富邦-宜蘭,9686,0,132,-132,0.95,9,sell
8/07,2882,富邦-板橋,9655,46,9,37,0.27,10,buy
8/07,2882,國泰-敦南,8888,69,182,-113,0.81,10,sell
8/07,2882,中國信託,6160,53,24,29,0.21,11,buy
8/07,2882,中國信託-文心,6164,0,102,-102,0.73,11,sell
8/07,2882,凱基-士林,9238,38,10,28,0.2,12,buy
8/07,2882,國泰-桃園,8885,11,108,-97,0.7,12,sell
8/07,2882,凱基-台東,003900320030005a,22,1,21,0.15,13,buy
8/07,2882,群益金鼎-古亭,0039003100380043,6,100,-94,0.68,13,sell
8/07,2882,兆豐-新莊,0037003000300077,15,0,15,0.11,14,buy
8/07,2882,新光,8560,14,82,-68,0.49,14,sell
8/07,2882,華南永昌-敦南,9347,13,1,12,0.09,15,buy
8/07,2882,港商麥格理,1360,11,79,-68,0.49,15,sell
8/07,2303,新加坡商瑞銀,1650,8667,2618,6049,3.57,1,buy
8/07,2303,台新-台北,0039004200320030,684,13338,-12654,7.47,1,sell
8/07,2303,香港上海匯豐,8960,3140,795,2345,1.38,2,buy
8/07,2303,摩根大通,8440,2369,14556,-12187,7.2,2,sell
8/07,2303,國泰-敦南,8888,3782,1869,1913,1.13,3,buy
8/07,2303,元大證券,9800,12989,22690,-9701,5.73,3,sell
8/07,2303,美林,1440,2646,733,1913,1.13,4,buy
8/07,2303,台灣摩根士丹利,1470,1382,9043,-7661,4.52,4,sell
8/07,2303,群益金鼎,9100,1347,306,1041,0.61,5,buy
8/07,2303,富邦證券,9600,1706,6550,-4844,2.86,5,sell
8/07,2303,玉山證券,8840,1076,188,888,0.52,6,buy
8/07,2303,永豐金證券,0039004100300030,1288,6002,-4714,2.78,6,sell
8/07,2303,永豐金-匯立,0039004100380031,884,0,884,0.52,7,buy
8/07,2303,中國信託,6160,617,5137,-4520,2.67,7,sell
8/07,2303,華南永昌-林口,9317,677,21,656,0.39,8,buy
8/07,2303,美商高盛,1480,7368,10635,-3267,1.93,8,sell
8/07,2303,國泰-板橋,003800380038004b,739,239,500,0.3,9,buy
8/07,2303,統一,5850,270,3167,-2897,1.71,9,sell
8/07,2303,富邦-台北,9623,831,335,496,0.29,10,buy
8/07,2303,凱基-台北,9268,7457,10041,-2584,1.53,10,sell
8/07,2303,富邦-仁愛,9676,498,95,403,0.24,11,buy
8/07,2303,大和國泰,8890,0,2070,-2070,1.22,11,sell
8/07,2303,港商野村,1560,846,443,403,0.24,12,buy
8/07,2303,國票-敦北法人,0037003700390063,43,1882,-1839,1.09,12,sell
8/07,2303,第一金-忠孝,0035003300380044,384,4,380,0.22,13,buy
8/07,2303,凱基,9200,569,2157,-1588,0.94,13,sell
8/07,2303,富邦-陽明,9604,553,198,355,0.21,14,buy
8/07,2303,台新,0039004200300030,1321,2201,-880,0.52,14,sell
8/07,2303,國泰-松江,8883,441,109,332,0.2,15,buy
8/07,2303,國泰證券,8880,172,907,-735,0.43,15,sell
8/07,3711,玉山證券,8840,423,34,389,2.98,1,buy
8/07,3711,新加坡商瑞銀,1650,521,1526,-1005,7.7,1,sell
8/07,3711,港商麥格理,1360,514,215,299,2.29,2,buy
8/07,3711,摩根大通,8440,423,1259,-836,6.41,2,sell
8/07,3711,元大-沙鹿,0039003800300064,107,9,98,0.75,3,buy
8/07,3711,港商野村,1560,91,562,-471,3.61,3,sell
8/07,3711,富邦證券,9600,141,49,92,0.7,4,buy
8/07,3711,美商高盛,1480,377,753,-376,2.88,4,sell
8/07,3711,統一,5850,365,277,88,0.67,5,buy
8/07,3711,台灣摩根士丹利,1470,730,1008,-278,2.13,5,sell
8/07,3711,永豐金-匯立,0039004100380031,161,79,82,0.63,6,buy
8/07,3711,花旗環球,1590,293,442,-149,1.14,6,sell
8/07,3711,國泰-敦南,8888,317,246,71,0.54,7,buy
8/07,3711,美林,1440,151,286,-135,1.03,7,sell
8/07,3711,兆豐-大同,0037003000300053,71,1,70,0.54,8,buy
8/07,3711,永豐金證券,0039004100300030,51,166,-115,0.88,8,sell
8/07,3711,台新-五權西,0039004200320035,54,4,50,0.38,9,buy
8/07,3711,法銀巴黎,8900,0,72,-72,0.55,9,sell
8/07,3711,美好-蘆洲,5261,61,11,50,0.38,10,buy
8/07,3711,凱基-台中,9204,1,36,-35,0.27,10,sell
8/07,3711,玉山-左營,0038003800340044,56,9,47,0.36,11,buy
8/07,3711,中國信託-高雄,003600310036004b,41,74,-33,0.25,11,sell
8/07,3711,新光,8560,124,79,45,0.34,12,buy
8/07,3711,凱基-台北,9268,331,360,-29,0.22,12,sell
8/07,3711,凱基-虎尾,9236,48,4,44,0.34,13,buy
8/07,3711,元大-松江,9801,10,30,-20,0.15,13,sell
8/07,3711,國泰-高雄,8881,154,111,43,0.33,14,buy
8/07,3711,國票-安和,003700370039005a,7,24,-17,0.13,14,sell
8/07,3711,富邦-台北,9623,43,6,37,0.28,15,buy
8/07,3711,國票-博愛,003700370039007a,13,28,-15,0.11,15,sell
8/07,2603,元大證券,9800,892,126,766,12.71,1,buy
8/07,2603,群益金鼎,9100,34,236,-202,3.35,1,sell
8/07,2603,永豐金證券,0039004100300030,774,28,746,12.37,2,buy
8/07,2603,國泰-敦南,8888,16,153,-137,2.27,2,sell
8/07,2603,新加坡商瑞銀,1650,641,101,540,8.96,3,buy
8/07,2603,美林,1440,13,127,-114,1.89,3,sell
8/07,2603,花旗環球,1590,499,70,429,7.12,4,buy
8/07,2603,第一金-安和,003500330038006a,5,115,-110,1.82,4,sell
8/07,2603,永豐金-新莊,0039004100390048,420,8,412,6.83,5,buy
8/07,2603,中國信託,6160,23,129,-106,1.76,5,sell
8/07,2603,台灣摩根士丹利,1470,495,108,387,6.42,6,buy
8/07,2603,永豐金-萬盛,0039004100390032,0,93,-93,1.54,6,sell
8/07,2603,摩根大通,8440,464,98,366,6.07,7,buy
8/07,2603,元大-館前,003900380034004b,0,85,-85,1.41,7,sell
8/07,2603,凱基-台北,9268,571,222,349,5.79,8,buy
8/07,2603,國泰-板橋,003800380038004b,1,55,-54,0.9,8,sell
8/07,2603,統一,5850,74,23,51,0.85,9,buy
8/07,2603,光和-和美,6383,0,51,-51,0.85,9,sell
8/07,2603,美商高盛,1480,273,230,43,0.71,10,buy
8/07,2603,台新,0039004200300030,6,52,-46,0.76,10,sell
8/07,2603,華南永昌-板橋,9349,40,16,24,0.4,11,buy
8/07,2603,元大-永康,9829,1,47,-46,0.76,11,sell
8/07,2603,中國信託-中壢,0036003100360041,26,2,24,0.4,12,buy
8/07,2603,新光,8560,9,54,-45,0.75,12,sell
8/07,2603,富邦-台中,003900360035004b,31,8,23,0.38,13,buy
8/07,2603,元大-龍潭,9858,2,45,-43,0.71,13,sell
8/07,2603,台新-松德,0039004200320061,18,1,17,0.28,14,buy
8/07,2603,台新-三重,0039004200320033,0,35,-35,0.58,14,sell
8/07,2603,永豐金-古亭,0039004100390064,15,2,13,0.22,15,buy
8/07,2603,臺銀-民權,1043,3,37,-34,0.56,15,sell
8/07,2609,凱基-台北,9268,949,108,841,8.49,1,buy
8/07,2609,花旗環球,1590,74,1019,-945,9.54,1,sell
8/07,2609,摩根大通,8440,1025,494,531,5.36,2,buy
8/07,2609,美商高盛,1480,1356,2275,-919,9.28,2,sell
8/07,2609,富邦-南京,0039003600310043,413,3,410,4.14,3,buy
8/07,2609,元大-忠孝,9871,3,153,-150,1.51,3,sell
8/07,2609,富邦證券,9600,343,0,343,3.46,4,buy
8/07,2609,永豐金證券,0039004100300030,20,158,-138,1.39,4,sell
8/07,2609,新加坡商瑞銀,1650,403,149,254,2.57,5,buy
8/07,2609,元大-大里,0039003800310067,18,92,-74,0.75,5,sell
8/07,2609,台灣摩根士丹利,1470,981,804,177,1.79,6,buy
8/07,2609,港商野村,1560,14,86,-72,0.73,6,sell
8/07,2609,統一-基隆,0035003800350041,110,2,108,1.09,7,buy
8/07,2609,美林,1440,25,97,-72,0.73,7,sell
8/07,2609,法銀巴黎,8900,108,0,108,1.09,8,buy
8/07,2609,群益金鼎-士林,9137,0,65,-65,0.66,8,sell
8/07,2609,永豐金-古亭,0039004100390064,150,67,83,0.84,9,buy
8/07,2609,合庫-新竹,0031003000320041,6,66,-60,0.61,9,sell
8/07,2609,聯邦-三重,8585,60,0,60,0.61,10,buy
8/07,2609,新光,8560,30,84,-54,0.55,10,sell
8/07,2609,國票-北高雄,003700370039004a,213,167,46,0.46,11,buy
8/07,2609,永豐金-鳳山,0039004100360031,7,60,-53,0.54,11,sell
8/07,2609,群益金鼎-鳳山,0039003100380063,41,0,41,0.41,12,buy
8/07,2609,國票-九鼎,0037003700390050,9,62,-53,0.54,12,sell
8/07,2609,華南永昌-小港,9323,38,0,38,0.38,13,buy
8/07,2609,永豐金-北高雄,0039004100390072,3,55,-52,0.53,13,sell
8/07,2609,兆豐證券,7000,56,20,36,0.36,14,buy
8/07,2609,彰銀-七賢,1232,0,50,-50,0.5,14,sell
8/07,2609,元大-西螺,0039003800310069,35,1,34,0.34,15,buy
8/07,2609,致和-崇德,0037003000330042,8,57,-49,0.49,15,sell
8/07,2615,元大證券,9800,791,163,628,16.24,1,buy
8/07,2615,凱基-台北,9268,151,277,-126,3.26,1,sell
8/07,2615,摩根大通,8440,388,89,299,7.73,2,buy
8/07,2615,富邦-台北,9623,14,123,-109,2.82,2,sell
8/07,2615,富邦證券,9600,112,2,110,2.84,3,buy
8/07,2615,合庫證券,1020,0,100,-100,2.59,3,sell
8/07,2615,新加坡商瑞銀,1650,139,74,65,1.68,4,buy
8/07,2615,花旗環球,1590,22,113,-91,2.35,4,sell
8/07,2615,永豐金證券,0039004100300030,78,22,56,1.45,5,buy
8/07,2615,美商高盛,1480,266,341,-75,1.94,5,sell
8/07,2615,中國信託-中壢,0036003100360041,50,1,49,1.27,6,buy
8/07,2615,元大-天母,0039003800310049,0,66,-66,1.71,6,sell
8/07,2615,美林,1440,315,267,48,1.24,7,buy
8/07,2615,合庫-高雄,1023,0,50,-50,1.29,7,sell
8/07,2615,玉山-信義,0038003800340043,40,4,36,0.93,8,buy
8/07,2615,元大-台北,0039003800300068,0,45,-45,1.16,8,sell
8/07,2615,群益金鼎-宜蘭,003900310038007a,39,3,36,0.93,9,buy
8/07,2615,富邦-木柵,003900360031004d,6,51,-45,1.16,9,sell
8/07,2615,國泰-桃園,8885,36,7,29,0.75,10,buy
8/07,2615,國泰-敦南,8888,29,68,-39,1.01,10,sell
8/07,2615,群益金鼎,9100,30,4,26,0.67,11,buy
8/07,2615,合庫-自強,0031003000320043,10,48,-38,0.98,11,sell
8/07,2615,元大-新竹經國,9859,23,0,23,0.59,12,buy
8/07,2615,元大-台中,9812,5,35,-30,0.78,12,sell
8/07,2615,台新,0039004200300030,21,5,16,0.41,13,buy
8/07,2615,凱基-市府,0039003200300044,15,42,-27,0.7,13,sell
8/07,2615,凱基-台南,9211,16,0,16,0.41,14,buy
8/07,2615,台灣摩根士丹利,1470,198,224,-26,0.67,14,sell
8/07,2615,元大-竹南,0039003800330056,15,0,15,0.39,15,buy
8/07,2615,兆豐-來福,0037003000300043,0,25,-25,0.65,15,sell
8/07,2618,台灣摩根士丹利,1470,6447,497,5950,15.9,1,buy
8/07,2618,新光-新竹,8563,5,1064,-1059,2.83,1,sell
8/07,2618,元大證券,9800,7497,1702,5795,15.49,2,buy
8/07,2618,富邦-新竹,9647,7,615,-608,1.62,2,sell
8/07,2618,新加坡商瑞銀,1650,4230,61,4169,11.14,3,buy
8/07,2618,兆豐-新竹,0037003000300056,12,530,-518,1.38,3,sell
8/07,2618,美商高盛,1480,2785,281,2504,6.69,4,buy
8/07,2618,國泰-敦南,8888,146,559,-413,1.1,4,sell
8/07,2618,富邦證券,9600,2122,42,2080,5.56,5,buy
8/07,2618,元大-內湖,003900380039004e,36,442,-406,1.09,5,sell
8/07,2618,永豐金-匯立,0039004100380031,1550,0,1550,4.14,6,buy
8/07,2618,永豐金-台中,003900410039004c,1,405,-404,1.08,6,sell
8/07,2618,法銀巴黎,8900,1538,40,1498,4.0,7,buy
8/07,2618,元大-龍潭,9858,5,357,-352,0.94,7,sell
8/07,2618,凱基-台北,9268,2084,1113,971,2.59,8,buy
8/07,2618,國泰-忠孝,8887,2,350,-348,0.93,8,sell
8/07,2618,美林,1440,590,295,295,0.79,9,buy
8/07,2618,元大-天母,0039003800310049,8,317,-309,0.83,9,sell
